dump mydmp all atom 15000 dump.lammpstrj

#Equilibrate (all WCA)
velocity all create 236.51 1337 #Set the temperature to 236.51 K
fix 1 all nvt temp 236.51 236.51 100 #use a nose-hoover thermostat to keep the temperature at 236.51 K
timestep 0.1
thermo 1000
run 10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.48
  ghost atom cutoff = 12.48
  binsize = 6.24, bins = 85 85 85
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 5.76 | 5.785 | 7.227 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
   6297000   237.69818      2.9088611      1421.1624      4824.3217      0.51624327   
   6298000   236.99643      6.7772044      1416.5445      4813.5337      0.26344366   
   6299000   233.07434      7.0349577      1388.7031      4729.8449      0.34489675   
   6300000   234.17045      4.3274081      1378.1973      4732.3113      0.3336374    
   6301000   237.13222      3.9472035      1400.2522      4796.3539      0.28497854   
   6302000   237.00735      8.4034785      1422.8916      4821.6634     -0.32922307   
   6303000   238.86286      5.4769834      1393.6837      4816.0717      0.19867314   
   6304000   234.96521      4.8237187      1417.041       4783.0203     -0.018368513  
   6305000   237.06097      8.1144693      1388.3879      4787.6376     -0.031379745  
   6306000   239.40321      5.2297054      1420.253       4850.1235     -0.43582214   
   6307000   240.00297      2.4875514      1431.6283      4867.3361     -0.087657485  
   6308000   237.41837      2.7021056      1390.795       4789.7449     -0.17102676   
   6309000   233.81576      3.6168177      1404.6994      4753.029      -0.37902877   
   6310000   236.82783      3.3299324      1395.2947      4786.4248     -0.30736045   
   6311000   236.93238      6.229809       1422.012       4817.5375     -0.16208927   
   6312000   235.75409      6.8600019      1431.4469      4810.7473     -0.17964983   
   6313000   236.85599      10.173556      1410.3305      4808.7071     -0.445927     
   6314000   233.93014      9.3819617      1443.8893      4799.6203      0.45653376   
   6315000   237.33796      5.8457462      1405.7046      4806.6478     -0.43211983   
   6316000   237.76528      4.3295058      1403.3022      4808.8421      0.054979064  
   6317000   236.64052      4.1880796      1413.5125      4802.8213      0.29289628   
   6318000   236.7321       5.9549434      1396.2471      4788.6328      0.37229193   
   6319000   234.74986      4.4763656      1418.9346      4781.486      -0.0014511006 
   6320000   238.47377      6.463619       1387.383       4805.1919      0.40506852   
   6321000   237.57316      5.470652       1424.9463      4828.8789      0.64912053   
   6322000   238.02549      7.4168624      1437.741       4850.0904      0.51996102   
   6323000   237.58455      4.7837735      1412.1326      4815.5414      0.19164923   
   6324000   236.4666       5.8097945      1370.5494      4758.992       0.63539709   
   6325000   232.65939      5.611342       1415.8155      4749.5978      0.79523349   
   6326000   237.57814      5.5562262      1436.8631      4840.9527      0.38109613   
   6327000   239.08262      7.2198043      1450.2004      4877.4749      0.25947968   
   6328000   236.68462      6.5613576      1430.4173      4822.7303      0.631387     
   6329000   235.07997      6.5063059      1422.5758      4791.8793      0.24673974   
   6330000   233.6425       5.3198316      1438.5861      4786.1403      0.37212016   
   6331000   236.39372      4.1845748      1432.2308      4818.0057      0.19437447   
   6332000   241.15534      3.377527       1449.4534      4902.5358     -0.013921255  
   6333000   237.76028      5.5816816      1454.6633      4861.3838      0.18261328   
   6334000   234.70363      5.7759929      1415.5564      4778.7461     -0.086064779  
   6335000   235.00941      3.8380802      1408.7349      4774.3608     -0.27364876   
   6336000   236.78872      5.1871894      1412.0802      4804.5081     -0.1604055    
   6337000   240.27142      5.5028181      1413.3437      4855.907       0.010073975  
   6338000   237.20568      6.1029414      1446.429       4845.7372     -0.30846772   
   6339000   234.98473      3.4773765      1382.3765      4747.2887     -0.84948774   
   6340000   232.72498      3.713837       1403.6308      4736.454       0.20168583   
   6341000   238.08143      1.821663       1392.517       4800.0714     -0.23477509   
   6342000   238.83974      3.597922       1405.4107      4825.589      -0.17888229   
   6343000   236.04315      0.99717223     1432.3456      4809.9183     -0.62216097   
   6344000   235.7368       4.775248       1417.8258      4794.7941      0.18068761   
   6345000   232.87433      1.264451       1441.1107      4773.6209     -0.28799457   
   6346000   236.89177      4.3539014      1402.6498      4795.7187      0.21221238   
   6347000   237.63277      8.2072876      1415.4615      4822.9836     -0.15715526   
   6348000   240.20239      8.3837104      1454.4399      4898.8966      0.32621715   
   6349000   242.98062      9.4644258      1419.0186      4904.2983      0.042513459  
   6350000   235.57292      9.0988346      1431.2317      4810.1794      0.48613324   
   6351000   234.65901      10.407589      1408.3053      4775.4883      0.22046712   
   6352000   241.16809      11.107306      1341.4809      4802.4754      0.4404929    
   6353000   237.2252       6.6411158      1414.3627      4814.4883      0.48588233   
   6354000   242.58991      5.3714622      1358.6038      4834.2015      0.76523807   
   6355000   239.34227      5.7493155      1397.6458      4827.1641      0.19726496   
   6356000   237.59705      5.7306743      1380.3265      4784.861       0.70165075   
   6357000   234.22058      4.3796799      1377.6202      4732.5036      0.60552564   
   6358000   234.87673      2.5828482      1397.5232      4759.996       0.53197604   
   6359000   240.91921      2.7281193      1401.058       4850.1132      0.16559682   
   6360000   239.98505      2.514268       1404.3459      4839.8241      0.54715524   
   6361000   232.92413      2.08506        1448.1924      4782.2357      0.11249864   
   6362000   236.07069      4.1612179      1392.742       4773.8726      0.4595214    
   6363000   236.17326      2.4485335      1404.2653      4785.1504      0.14089756   
   6364000   238.02462      2.409009       1409.8899      4817.2191     -0.060678726  
   6365000   241.35348      1.9220368      1411.4966      4865.9578     -0.066071727  
   6366000   237.56688      8.0932967      1431.8108      4838.2763      0.030980501  
   6367000   233.64134      5.4918011      1407.2299      4754.9395     -0.25049649   
   6368000   235.57846      4.0948809      1378.7998      4752.8227     -0.19090666   
   6369000   236.78045      3.0581271      1414.735       4804.9155     -0.16845384   
   6370000   240.75916      3.6167195      1419.1215      4866.7757     -0.39447702   
   6371000   237.43063      2.7632335      1396.3261      4795.5125     -0.40742174   
   6372000   231.19066      4.612861       1396.4163      4708.1901     -0.34084654   
   6373000   237.78035      6.4274247      1370.9462      4778.7995      0.048467485  
   6374000   236.89149      4.477117       1431.9576      4825.1455     -0.36344384   
   6375000   240.69543      5.0389359      1389.7682      4837.933      -0.34632604   
   6376000   235.17774      5.4777686      1393.8979      4763.5715     -0.062184658  
   6377000   230.20771      3.5037978      1414.265       4710.8687     -0.0049369727 
   6378000   234.21549      2.1707479      1416.9045      4769.5062      0.18976806   
   6379000   235.62447      3.8150983      1424.3918      4798.7932     -0.14569639   
   6380000   234.66174      3.0777925      1439.9099      4799.8022      0.3487017    
   6381000   236.43504      2.5719208      1409.0735      4793.8268      0.13320784   
   6382000   232.16581      3.5731547      1428.8337      4753.5174      0.4560252    
   6383000   236.21089      4.5736668      1373.804       4757.3525      0.41940236   
   6384000   234.4343       5.6380326      1437.0898      4796.2887      0.53546614   
   6385000   238.46803      6.7332832      1437.9144      4855.9107      0.58097883   
   6386000   239.43872      10.09439       1396.7566      4831.9997      0.42524836   
   6387000   234.99986      4.728682       1381.3228      4747.7028      0.54589953   
   6388000   233.81389      7.2612282      1383.494       4735.4413      0.76432403   
   6389000   237.0076       8.1271904      1378.2878      4776.7867      0.61418616   
   6390000   238.15177      6.327098       1387.2204      4800.2866      0.45473238   
   6391000   234.69484      6.9443213      1430.8941      4795.1264      0.33207248   
   6392000   234.32457      5.5234392      1423.4697      4780.9844      0.36822595   
   6393000   236.14163      5.6076342      1374.8438      4758.4355      0.30908591   
   6394000   233.42302      5.0906367      1406.6465      4750.8318      0.22083263   
   6395000   235.843        5.2784436      1422.4104      4801.4012      0.056622334  
   6396000   239.61501      3.3729008      1424.5195      4855.563       0.32683289   
   6397000   238.0349       5.901208       1409.2279      4820.1963     -0.56262709   
   6398000   230.49032      3.1208198      1422.8092      4723.0728     -0.10383425   
   6399000   232.59399      3.8309642      1415.1423      4746.2087      0.03688914   
   6400000   238.939        3.0497291      1386.8283      4807.8783     -0.31887351   
   6401000   238.6336       2.1974729      1401.625       4817.454      -0.40276413   
   6402000   236.62218      4.0838703      1402.7825      4791.7248     -0.46912249   
   6403000   232.22713      5.2271482      1393.2496      4720.4644     -0.12969358   
   6404000   228.53613      6.2019604      1385.5575      4660.9476     -0.47141548   
   6405000   235.32105      4.8924497      1389.5938      4760.732      -0.4605563    
   6406000   237.71413      2.8931102      1404.6705      4808.0422     -0.055955423  
   6407000   237.30141      6.1052189      1420.2931      4820.9731     -0.25504168   
   6408000   235.37314      4.9158532      1427.1906      4799.0974     -0.01687433   
   6409000   230.33453      3.1097554      1441.6953      4739.7191     -0.37251756   
   6410000   234.46868      4.7297788      1388.8436      4747.6261      0.11554709   
   6411000   237.74159      6.5531923      1434.3392      4841.7639      0.32471937   
   6412000   238.33225      4.5082178      1448.5276      4862.3566      0.22616132   
   6413000   236.66531      5.5875361      1413.7154      4804.7783      0.44046977   
   6414000   235.11914      4.4337543      1404.2151      4772.0064      0.10552098   
   6415000   233.59052      4.1145629      1434.4416      4780.0469      0.42277085   
   6416000   237.77544      5.1098226      1409.1231      4815.5886      0.9416854    
   6417000   236.60895      5.3800794      1431.891       4821.9401      0.41011168   
   6418000   241.29954      5.4589014      1364.4406      4821.6671      0.79253746   
   6419000   234.08685      4.8772341      1422.4578      4775.9257      0.18405511   
   6420000   235.36743      8.4071134      1394.1238      4769.4402      0.98289065   
   6421000   235.2151       4.6473353      1416.172       4785.5495      0.40984909   
   6422000   238.69848      6.0405113      1432.4337      4853.0338      0.58383886   
   6423000   240.40972      4.8816797      1403.4432      4847.3636      0.48526559   
   6424000   235.77906      3.7610062      1390.5527      4767.1113      0.23647757   
   6425000   232.1008       1.1269256      1424.8273      4746.1347      0.012232817  
   6426000   236.71454      2.9484718      1401.8866      4791.0146      0.49662036   
   6427000   236.46635      3.9973382      1421.0963      4807.723      -0.10808125   
